dataset,test_set,language_pair,pair_index,system_a,system_b,metric,annotations_saved,corr_sq,human_threshold_status
wmt24 cs-uk,wmt24,cs-uk,21,Unbabel-Tower70B,GPT-4,MetricX-24-refA:seg,4.0,0.058103009395214844,brentq
wmt24 cs-uk,wmt24,cs-uk,21,Unbabel-Tower70B,GPT-4,PrismRefMedium-refA:seg,0.0,0.05671846423854527,brentq
wmt24 cs-uk,wmt24,cs-uk,21,Unbabel-Tower70B,GPT-4,PrismRefSmall-refA:seg,0.0,0.05332914814537233,brentq
wmt24 cs-uk,wmt24,cs-uk,21,Unbabel-Tower70B,GPT-4,XCOMET-QE-src:seg,-3.0,0.00028963692316409797,brentq
wmt24 cs-uk,wmt24,cs-uk,21,Unbabel-Tower70B,GPT-4,XCOMET-refA:seg,-3.0,0.01654032858811421,brentq
wmt24 cs-uk,wmt24,cs-uk,21,Unbabel-Tower70B,GPT-4,XLsimDA-src:seg,-3.0,0.00014510227924459452,brentq
wmt24 cs-uk,wmt24,cs-uk,21,Unbabel-Tower70B,GPT-4,YiSi-1-refA:seg,1.0,0.029947325394785045,brentq
wmt24 cs-uk,wmt24,cs-uk,21,Unbabel-Tower70B,GPT-4,chrF-refA:seg,1.0,0.028956033723077503,brentq
wmt24 cs-uk,wmt24,cs-uk,21,Unbabel-Tower70B,GPT-4,chrfS-refA:seg,5.0,0.03482654787136249,brentq
wmt24 cs-uk,wmt24,cs-uk,21,Unbabel-Tower70B,GPT-4,damonmonli-refA:seg,0.0,0.01648002851712088,brentq
wmt24 cs-uk,wmt24,cs-uk,21,Unbabel-Tower70B,GPT-4,gemba_esa-src:seg,2.0,0.014266668498896346,brentq
wmt24 cs-uk,wmt24,cs-uk,21,Unbabel-Tower70B,GPT-4,metametrics_mt_mqm_hybrid_kendall-refA:seg,8.0,0.05908559901816851,brentq
wmt24 cs-uk,wmt24,cs-uk,21,Unbabel-Tower70B,GPT-4,metametrics_mt_mqm_kendall-refA:seg,8.0,0.05908559901816851,brentq
wmt24 cs-uk,wmt24,cs-uk,21,Unbabel-Tower70B,GPT-4,metametrics_mt_mqm_qe_kendall.seg.s-src:seg,-6.0,0.002019017707331238,brentq
wmt24 cs-uk,wmt24,cs-uk,21,Unbabel-Tower70B,GPT-4,monmonli-refA:seg,2.0,0.0069548362419192345,brentq
wmt24 cs-uk,wmt24,cs-uk,21,Unbabel-Tower70B,GPT-4,spBLEU-refA:seg,2.0,0.02271676309025581,brentq
wmt24 cs-uk,wmt24,cs-uk,22,Unbabel-Tower70B,IOL_Research,BERTScore-refA:seg,11.0,0.055976811032284766,brentq
wmt24 cs-uk,wmt24,cs-uk,22,Unbabel-Tower70B,IOL_Research,BLEU-refA:seg,1.0,0.037205637737448505,brentq
wmt24 cs-uk,wmt24,cs-uk,22,Unbabel-Tower70B,IOL_Research,BLEURT-20-refA:seg,10.0,0.05322382067018758,brentq
wmt24 cs-uk,wmt24,cs-uk,22,Unbabel-Tower70B,IOL_Research,COMET-22-refA:seg,23.0,0.05407232537368928,brentq
wmt24 cs-uk,wmt24,cs-uk,22,Unbabel-Tower70B,IOL_Research,CometKiwi-XXL-src:seg,-2.0,0.0005820771173860952,brentq
wmt24 cs-uk,wmt24,cs-uk,22,Unbabel-Tower70B,IOL_Research,CometKiwi-src:seg,-2.0,5.807893008542757e-05,brentq
wmt24 cs-uk,wmt24,cs-uk,22,Unbabel-Tower70B,IOL_Research,MetricX-24-Hybrid-QE-src:seg,-1.0,0.007808311835537485,brentq
wmt24 cs-uk,wmt24,cs-uk,22,Unbabel-Tower70B,IOL_Research,MetricX-24-Hybrid-refA:seg,12.0,0.04200186708320579,brentq
wmt24 cs-uk,wmt24,cs-uk,22,Unbabel-Tower70B,IOL_Research,MetricX-24-QE-src:seg,0.0,0.005737010161238172,brentq
wmt24 cs-uk,wmt24,cs-uk,22,Unbabel-Tower70B,IOL_Research,MetricX-24-refA:seg,28.0,0.0741658528401685,brentq
wmt24 cs-uk,wmt24,cs-uk,22,Unbabel-Tower70B,IOL_Research,PrismRefMedium-refA:seg,24.0,0.092709353461303,brentq
wmt24 cs-uk,wmt24,cs-uk,22,Unbabel-Tower70B,IOL_Research,PrismRefSmall-refA:seg,25.0,0.08823097143698679,brentq
wmt24 cs-uk,wmt24,cs-uk,22,Unbabel-Tower70B,IOL_Research,XCOMET-QE-src:seg,1.0,0.0002153671822724075,brentq
wmt24 cs-uk,wmt24,cs-uk,22,Unbabel-Tower70B,IOL_Research,XCOMET-refA:seg,-2.0,0.015451305887969611,brentq
wmt24 cs-uk,wmt24,cs-uk,22,Unbabel-Tower70B,IOL_Research,XLsimDA-src:seg,1.0,0.0009267211231580278,brentq
wmt24 cs-uk,wmt24,cs-uk,22,Unbabel-Tower70B,IOL_Research,YiSi-1-refA:seg,10.0,0.03579806891414851,brentq
wmt24 cs-uk,wmt24,cs-uk,22,Unbabel-Tower70B,IOL_Research,chrF-refA:seg,10.0,0.05178866951062612,brentq
wmt24 cs-uk,wmt24,cs-uk,22,Unbabel-Tower70B,IOL_Research,chrfS-refA:seg,10.0,0.061119396689937905,brentq
wmt24 cs-uk,wmt24,cs-uk,22,Unbabel-Tower70B,IOL_Research,damonmonli-refA:seg,4.0,0.04208859374525908,brentq
wmt24 cs-uk,wmt24,cs-uk,22,Unbabel-Tower70B,IOL_Research,gemba_esa-src:seg,9.0,0.05473770433097184,brentq
wmt24 cs-uk,wmt24,cs-uk,22,Unbabel-Tower70B,IOL_Research,metametrics_mt_mqm_hybrid_kendall-refA:seg,29.0,0.07330367903720508,brentq
wmt24 cs-uk,wmt24,cs-uk,22,Unbabel-Tower70B,IOL_Research,metametrics_mt_mqm_kendall-refA:seg,29.0,0.07330367903720508,brentq
wmt24 cs-uk,wmt24,cs-uk,22,Unbabel-Tower70B,IOL_Research,metametrics_mt_mqm_qe_kendall.seg.s-src:seg,-2.0,0.0033845762318027474,brentq
wmt24 cs-uk,wmt24,cs-uk,22,Unbabel-Tower70B,IOL_Research,monmonli-refA:seg,0.0,0.02423225352964047,brentq
wmt24 cs-uk,wmt24,cs-uk,22,Unbabel-Tower70B,IOL_Research,spBLEU-refA:seg,10.0,0.04714750856028201,brentq
wmt24 cs-uk,wmt24,cs-uk,23,Unbabel-Tower70B,CUNI-Transformer,BERTScore-refA:seg,2.0,0.030823764588929475,brentq
wmt24 cs-uk,wmt24,cs-uk,23,Unbabel-Tower70B,CUNI-Transformer,BLEU-refA:seg,6.0,0.01800147939911834,brentq
wmt24 cs-uk,wmt24,cs-uk,23,Unbabel-Tower70B,CUNI-Transformer,BLEURT-20-refA:seg,5.0,0.060038119975966614,brentq
wmt24 cs-uk,wmt24,cs-uk,23,Unbabel-Tower70B,CUNI-Transformer,COMET-22-refA:seg,5.0,0.06372714989015749,brentq
wmt24 cs-uk,wmt24,cs-uk,23,Unbabel-Tower70B,CUNI-Transformer,CometKiwi-XXL-src:seg,4.0,0.034155919185442,brentq
wmt24 cs-uk,wmt24,cs-uk,23,Unbabel-Tower70B,CUNI-Transformer,CometKiwi-src:seg,-2.0,0.015475949810885547,brentq
wmt24 cs-uk,wmt24,cs-uk,23,Unbabel-Tower70B,CUNI-Transformer,MetricX-24-Hybrid-QE-src:seg,4.0,0.04608993714339675,brentq
wmt24 cs-uk,wmt24,cs-uk,23,Unbabel-Tower70B,CUNI-Transformer,MetricX-24-Hybrid-refA:seg,8.0,0.10014799367069871,brentq
wmt24 cs-uk,wmt24,cs-uk,23,Unbabel-Tower70B,CUNI-Transformer,MetricX-24-QE-src:seg,4.0,0.05580250898334441,brentq
wmt24 cs-uk,wmt24,cs-uk,23,Unbabel-Tower70B,CUNI-Transformer,MetricX-24-refA:seg,12.0,0.12220092771417598,brentq
wmt24 cs-uk,wmt24,cs-uk,23,Unbabel-Tower70B,CUNI-Transformer,PrismRefMedium-refA:seg,6.0,0.06924829764631253,brentq
wmt24 cs-uk,wmt24,cs-uk,23,Unbabel-Tower70B,CUNI-Transformer,PrismRefSmall-refA:seg,6.0,0.06625383751700521,brentq
wmt24 cs-uk,wmt24,cs-uk,23,Unbabel-Tower70B,CUNI-Transformer,XCOMET-QE-src:seg,1.0,0.018010990930666788,brentq
wmt24 cs-uk,wmt24,cs-uk,23,Unbabel-Tower70B,CUNI-Transformer,XCOMET-refA:seg,5.0,0.05266181999261696,brentq
wmt24 cs-uk,wmt24,cs-uk,23,Unbabel-Tower70B,CUNI-Transformer,XLsimDA-src:seg,-1.0,0.004008098303562464,brentq
wmt24 cs-uk,wmt24,cs-uk,23,Unbabel-Tower70B,CUNI-Transformer,YiSi-1-refA:seg,3.0,0.03341149943619663,brentq
wmt24 cs-uk,wmt24,cs-uk,23,Unbabel-Tower70B,CUNI-Transformer,chrF-refA:seg,2.0,0.036370676170717285,brentq
wmt24 cs-uk,wmt24,cs-uk,23,Unbabel-Tower70B,CUNI-Transformer,chrfS-refA:seg,3.0,0.04702970326078497,brentq
wmt24 cs-uk,wmt24,cs-uk,23,Unbabel-Tower70B,CUNI-Transformer,damonmonli-refA:seg,5.0,0.047895205775453996,brentq
wmt24 cs-uk,wmt24,cs-uk,23,Unbabel-Tower70B,CUNI-Transformer,gemba_esa-src:seg,7.0,0.06005352281711192,brentq
wmt24 cs-uk,wmt24,cs-uk,23,Unbabel-Tower70B,CUNI-Transformer,metametrics_mt_mqm_hybrid_kendall-refA:seg,6.0,0.06960825866854561,brentq
wmt24 cs-uk,wmt24,cs-uk,23,Unbabel-Tower70B,CUNI-Transformer,metametrics_mt_mqm_kendall-refA:seg,6.0,0.06960825866854561,brentq
wmt24 cs-uk,wmt24,cs-uk,23,Unbabel-Tower70B,CUNI-Transformer,metametrics_mt_mqm_qe_kendall.seg.s-src:seg,-1.0,0.0017571444969678104,brentq
wmt24 cs-uk,wmt24,cs-uk,23,Unbabel-Tower70B,CUNI-Transformer,monmonli-refA:seg,2.0,0.031070087068903407,brentq
wmt24 cs-uk,wmt24,cs-uk,23,Unbabel-Tower70B,CUNI-Transformer,spBLEU-refA:seg,5.0,0.02526336017443738,brentq
wmt24 cs-uk,wmt24,cs-uk,24,Unbabel-Tower70B,IKUN,BERTScore-refA:seg,5.0,0.06047988067512801,brentq
wmt24 cs-uk,wmt24,cs-uk,24,Unbabel-Tower70B,IKUN,BLEU-refA:seg,4.0,0.04902721605262162,brentq
wmt24 cs-uk,wmt24,cs-uk,24,Unbabel-Tower70B,IKUN,BLEURT-20-refA:seg,4.0,0.0786211282911662,brentq
wmt24 cs-uk,wmt24,cs-uk,24,Unbabel-Tower70B,IKUN,COMET-22-refA:seg,7.0,0.08887181240031193,brentq
wmt24 cs-uk,wmt24,cs-uk,24,Unbabel-Tower70B,IKUN,CometKiwi-XXL-src:seg,-2.0,0.009724948359651396,brentq
wmt24 cs-uk,wmt24,cs-uk,24,Unbabel-Tower70B,IKUN,CometKiwi-src:seg,-2.0,0.007152042044666093,brentq
wmt24 cs-uk,wmt24,cs-uk,24,Unbabel-Tower70B,IKUN,MetricX-24-Hybrid-QE-src:seg,1.0,0.026163401229165533,brentq
wmt24 cs-uk,wmt24,cs-uk,24,Unbabel-Tower70B,IKUN,MetricX-24-Hybrid-refA:seg,3.0,0.05036577105395959,brentq
wmt24 cs-uk,wmt24,cs-uk,24,Unbabel-Tower70B,IKUN,MetricX-24-QE-src:seg,0.0,0.025326384402031533,brentq
wmt24 cs-uk,wmt24,cs-uk,24,Unbabel-Tower70B,IKUN,MetricX-24-refA:seg,10.0,0.08802298107739295,brentq
wmt24 cs-uk,wmt24,cs-uk,24,Unbabel-Tower70B,IKUN,PrismRefMedium-refA:seg,14.0,0.10143424252361176,brentq
wmt24 cs-uk,wmt24,cs-uk,24,Unbabel-Tower70B,IKUN,PrismRefSmall-refA:seg,13.0,0.09802776265195617,brentq
wmt24 cs-uk,wmt24,cs-uk,24,Unbabel-Tower70B,IKUN,XCOMET-QE-src:seg,0.0,0.01594265379936864,brentq
wmt24 cs-uk,wmt24,cs-uk,24,Unbabel-Tower70B,IKUN,XCOMET-refA:seg,1.0,0.04242463045085405,brentq
wmt24 cs-uk,wmt24,cs-uk,24,Unbabel-Tower70B,IKUN,XLsimDA-src:seg,-3.0,0.01202740202169381,brentq
wmt24 cs-uk,wmt24,cs-uk,24,Unbabel-Tower70B,IKUN,YiSi-1-refA:seg,4.0,0.0925130834792404,brentq
wmt24 cs-uk,wmt24,cs-uk,24,Unbabel-Tower70B,IKUN,chrF-refA:seg,7.0,0.07833271012885043,brentq
wmt24 cs-uk,wmt24,cs-uk,24,Unbabel-Tower70B,IKUN,chrfS-refA:seg,9.0,0.07714034827636813,brentq
wmt24 cs-uk,wmt24,cs-uk,24,Unbabel-Tower70B,IKUN,damonmonli-refA:seg,2.0,0.045263862328334695,brentq
wmt24 cs-uk,wmt24,cs-uk,24,Unbabel-Tower70B,IKUN,gemba_esa-src:seg,11.0,0.08747675932301319,brentq
wmt24 cs-uk,wmt24,cs-uk,24,Unbabel-Tower70B,IKUN,metametrics_mt_mqm_hybrid_kendall-refA:seg,4.0,0.06789049640882115,brentq
wmt24 cs-uk,wmt24,cs-uk,24,Unbabel-Tower70B,IKUN,metametrics_mt_mqm_kendall-refA:seg,4.0,0.06789049640882115,brentq
wmt24 cs-uk,wmt24,cs-uk,24,Unbabel-Tower70B,IKUN,metametrics_mt_mqm_qe_kendall.seg.s-src:seg,-2.0,0.0012024724910041202,brentq
wmt24 cs-uk,wmt24,cs-uk,24,Unbabel-Tower70B,IKUN,monmonli-refA:seg,3.0,0.02940233979027382,brentq
wmt24 cs-uk,wmt24,cs-uk,24,Unbabel-Tower70B,IKUN,spBLEU-refA:seg,5.0,0.061073549545902134,brentq
wmt24 cs-uk,wmt24,cs-uk,25,Unbabel-Tower70B,Aya23,BERTScore-refA:seg,2.0,0.10418186098081227,brentq
wmt24 cs-uk,wmt24,cs-uk,25,Unbabel-Tower70B,Aya23,BLEU-refA:seg,0.0,0.056691442180598975,brentq
wmt24 cs-uk,wmt24,cs-uk,25,Unbabel-Tower70B,Aya23,BLEURT-20-refA:seg,0.0,0.12840929851119276,brentq
wmt24 cs-uk,wmt24,cs-uk,25,Unbabel-Tower70B,Aya23,COMET-22-refA:seg,2.0,0.14326470984560546,brentq
wmt24 cs-uk,wmt24,cs-uk,25,Unbabel-Tower70B,Aya23,CometKiwi-XXL-src:seg,-2.0,0.01267824842396928,brentq
wmt24 cs-uk,wmt24,cs-uk,25,Unbabel-Tower70B,Aya23,CometKiwi-src:seg,-3.0,0.007600449306928004,brentq
wmt24 cs-uk,wmt24,cs-uk,25,Unbabel-Tower70B,Aya23,MetricX-24-Hybrid-QE-src:seg,0.0,0.04677116062938605,brentq
wmt24 cs-uk,wmt24,cs-uk,25,Unbabel-Tower70B,Aya23,MetricX-24-Hybrid-refA:seg,3.0,0.13112942415172865,brentq
wmt24 cs-uk,wmt24,cs-uk,25,Unbabel-Tower70B,Aya23,MetricX-24-QE-src:seg,0.0,0.04461209579250736,brentq
wmt24 cs-uk,wmt24,cs-uk,25,Unbabel-Tower70B,Aya23,MetricX-24-refA:seg,3.0,0.15273741687713976,brentq
wmt24 cs-uk,wmt24,cs-uk,25,Unbabel-Tower70B,Aya23,PrismRefMedium-refA:seg,7.0,0.1724702835595652,brentq
wmt24 cs-uk,wmt24,cs-uk,25,Unbabel-Tower70B,Aya23,PrismRefSmall-refA:seg,6.0,0.1741217526593782,brentq
wmt24 cs-uk,wmt24,cs-uk,25,Unbabel-Tower70B,Aya23,XCOMET-QE-src:seg,0.0,0.014505274174298552,brentq
wmt24 cs-uk,wmt24,cs-uk,25,Unbabel-Tower70B,Aya23,XCOMET-refA:seg,2.0,0.05716557920871513,brentq
wmt24 cs-uk,wmt24,cs-uk,25,Unbabel-Tower70B,Aya23,XLsimDA-src:seg,-1.0,0.002727545239544191,brentq
wmt24 cs-uk,wmt24,cs-uk,25,Unbabel-Tower70B,Aya23,YiSi-1-refA:seg,2.0,0.09034831140268691,brentq
wmt24 cs-uk,wmt24,cs-uk,25,Unbabel-Tower70B,Aya23,chrF-refA:seg,0.0,0.09214058971897636,brentq
wmt24 cs-uk,wmt24,cs-uk,25,Unbabel-Tower70B,Aya23,chrfS-refA:seg,0.0,0.10362537740114795,brentq
wmt24 cs-uk,wmt24,cs-uk,25,Unbabel-Tower70B,Aya23,damonmonli-refA:seg,-1.0,0.05688765749668926,brentq
wmt24 cs-uk,wmt24,cs-uk,25,Unbabel-Tower70B,Aya23,gemba_esa-src:seg,1.0,0.09391668941392428,brentq
wmt24 cs-uk,wmt24,cs-uk,25,Unbabel-Tower70B,Aya23,metametrics_mt_mqm_hybrid_kendall-refA:seg,4.0,0.11870341629110438,brentq
wmt24 cs-uk,wmt24,cs-uk,25,Unbabel-Tower70B,Aya23,metametrics_mt_mqm_kendall-refA:seg,4.0,0.11870341629110438,brentq
wmt24 cs-uk,wmt24,cs-uk,25,Unbabel-Tower70B,Aya23,metametrics_mt_mqm_qe_kendall.seg.s-src:seg,-3.0,0.0025780039300595625,brentq
wmt24 cs-uk,wmt24,cs-uk,25,Unbabel-Tower70B,Aya23,monmonli-refA:seg,-1.0,0.03679229184636466,brentq
wmt24 cs-uk,wmt24,cs-uk,25,Unbabel-Tower70B,Aya23,spBLEU-refA:seg,0.0,0.07233387933253348,brentq
wmt24 cs-uk,wmt24,cs-uk,26,Unbabel-Tower70B,IKUN-C,BERTScore-refA:seg,7.0,0.0842408218906063,brentq
wmt24 cs-uk,wmt24,cs-uk,26,Unbabel-Tower70B,IKUN-C,BLEU-refA:seg,3.0,0.038148728124769694,brentq
wmt24 cs-uk,wmt24,cs-uk,26,Unbabel-Tower70B,IKUN-C,BLEURT-20-refA:seg,6.0,0.10833688982261735,brentq
wmt24 cs-uk,wmt24,cs-uk,26,Unbabel-Tower70B,IKUN-C,COMET-22-refA:seg,7.0,0.14264499892967417,brentq
wmt24 cs-uk,wmt24,cs-uk,26,Unbabel-Tower70B,IKUN-C,CometKiwi-XXL-src:seg,0.0,0.02461796876752734,brentq
wmt24 cs-uk,wmt24,cs-uk,26,Unbabel-Tower70B,IKUN-C,CometKiwi-src:seg,2.0,0.03613839670712225,brentq
wmt24 cs-uk,wmt24,cs-uk,26,Unbabel-Tower70B,IKUN-C,MetricX-24-Hybrid-QE-src:seg,2.0,0.11110870124704647,brentq
wmt24 cs-uk,wmt24,cs-uk,26,Unbabel-Tower70B,IKUN-C,MetricX-24-Hybrid-refA:seg,8.0,0.16774148698163174,brentq
wmt24 cs-uk,wmt24,cs-uk,26,Unbabel-Tower70B,IKUN-C,MetricX-24-QE-src:seg,1.0,0.0965776212434473,brentq
wmt24 cs-uk,wmt24,cs-uk,26,Unbabel-Tower70B,IKUN-C,MetricX-24-refA:seg,8.0,0.17974436168089422,brentq
wmt24 cs-uk,wmt24,cs-uk,26,Unbabel-Tower70B,IKUN-C,PrismRefMedium-refA:seg,8.0,0.12233900345628562,brentq
wmt24 cs-uk,wmt24,cs-uk,26,Unbabel-Tower70B,IKUN-C,PrismRefSmall-refA:seg,8.0,0.10809296687700268,brentq
wmt24 cs-uk,wmt24,cs-uk,26,Unbabel-Tower70B,IKUN-C,XCOMET-QE-src:seg,2.0,0.06988740180835916,brentq
wmt24 cs-uk,wmt24,cs-uk,26,Unbabel-Tower70B,IKUN-C,XCOMET-refA:seg,4.0,0.11218504301076716,brentq
wmt24 cs-uk,wmt24,cs-uk,26,Unbabel-Tower70B,IKUN-C,XLsimDA-src:seg,2.0,0.01081188470680435,brentq
wmt24 cs-uk,wmt24,cs-uk,26,Unbabel-Tower70B,IKUN-C,YiSi-1-refA:seg,3.0,0.07875428381790943,brentq
wmt24 cs-uk,wmt24,cs-uk,26,Unbabel-Tower70B,IKUN-C,chrF-refA:seg,4.0,0.07693602875076037,brentq
wmt24 cs-uk,wmt24,cs-uk,26,Unbabel-Tower70B,IKUN-C,chrfS-refA:seg,6.0,0.09727613881097645,brentq
wmt24 cs-uk,wmt24,cs-uk,26,Unbabel-Tower70B,IKUN-C,damonmonli-refA:seg,7.0,0.1272492751308339,brentq
wmt24 cs-uk,wmt24,cs-uk,26,Unbabel-Tower70B,IKUN-C,gemba_esa-src:seg,8.0,0.11377386492473271,brentq
wmt24 cs-uk,wmt24,cs-uk,26,Unbabel-Tower70B,IKUN-C,metametrics_mt_mqm_hybrid_kendall-refA:seg,7.0,0.15549967157935482,brentq
wmt24 cs-uk,wmt24,cs-uk,26,Unbabel-Tower70B,IKUN-C,metametrics_mt_mqm_kendall-refA:seg,7.0,0.15549967157935482,brentq
wmt24 cs-uk,wmt24,cs-uk,26,Unbabel-Tower70B,IKUN-C,metametrics_mt_mqm_qe_kendall.seg.s-src:seg,1.0,0.06347915864194752,brentq
wmt24 cs-uk,wmt24,cs-uk,26,Unbabel-Tower70B,IKUN-C,monmonli-refA:seg,5.0,0.09998338490865605,brentq
wmt24 cs-uk,wmt24,cs-uk,26,Unbabel-Tower70B,IKUN-C,spBLEU-refA:seg,3.0,0.05018364865017143,brentq
wmt24 cs-uk,wmt24,cs-uk,33,ONLINE-W,IKUN-C,BERTScore-refA:seg,11.0,0.08736114748916272,brentq
wmt24 cs-uk,wmt24,cs-uk,33,ONLINE-W,IKUN-C,BLEU-refA:seg,2.0,0.026878622420143064,brentq
wmt24 cs-uk,wmt24,cs-uk,33,ONLINE-W,IKUN-C,BLEURT-20-refA:seg,11.0,0.11835773321328956,brentq
wmt24 cs-uk,wmt24,cs-uk,33,ONLINE-W,IKUN-C,COMET-22-refA:seg,17.0,0.11766755651882717,brentq
wmt24 cs-uk,wmt24,cs-uk,33,ONLINE-W,IKUN-C,CometKiwi-XXL-src:seg,2.0,0.0357911892601249,brentq
wmt24 cs-uk,wmt24,cs-uk,33,ONLINE-W,IKUN-C,CometKiwi-src:seg,4.0,0.04265230618659669,brentq
wmt24 cs-uk,wmt24,cs-uk,33,ONLINE-W,IKUN-C,MetricX-24-Hybrid-QE-src:seg,3.0,0.08634130229936168,brentq
wmt24 cs-uk,wmt24,cs-uk,33,ONLINE-W,IKUN-C,MetricX-24-Hybrid-refA:seg,12.0,0.13272382593433446,brentq
wmt24 cs-uk,wmt24,cs-uk,33,ONLINE-W,IKUN-C,MetricX-24-QE-src:seg,3.0,0.08789633566397803,brentq
wmt24 cs-uk,wmt24,cs-uk,33,ONLINE-W,IKUN-C,MetricX-24-refA:seg,13.0,0.13731471896650266,brentq
wmt24 cs-uk,wmt24,cs-uk,33,ONLINE-W,IKUN-C,PrismRefMedium-refA:seg,17.0,0.09178331229657305,brentq
wmt24 cs-uk,wmt24,cs-uk,33,ONLINE-W,IKUN-C,PrismRefSmall-refA:seg,15.0,0.0880762871007862,brentq
wmt24 cs-uk,wmt24,cs-uk,33,ONLINE-W,IKUN-C,XCOMET-QE-src:seg,1.0,0.057185644174465804,brentq
wmt24 cs-uk,wmt24,cs-uk,33,ONLINE-W,IKUN-C,XCOMET-refA:seg,12.0,0.1062788578293271,brentq
wmt24 cs-uk,wmt24,cs-uk,33,ONLINE-W,IKUN-C,XLsimDA-src:seg,-1.0,0.011982925094457062,brentq
wmt24 cs-uk,wmt24,cs-uk,33,ONLINE-W,IKUN-C,YiSi-1-refA:seg,5.0,0.06023561646958833,brentq
wmt24 cs-uk,wmt24,cs-uk,33,ONLINE-W,IKUN-C,chrF-refA:seg,10.0,0.07637107361567409,brentq
wmt24 cs-uk,wmt24,cs-uk,33,ONLINE-W,IKUN-C,chrfS-refA:seg,13.0,0.08948678819004105,brentq
wmt24 cs-uk,wmt24,cs-uk,33,ONLINE-W,IKUN-C,damonmonli-refA:seg,8.0,0.11042365647326871,brentq
wmt24 cs-uk,wmt24,cs-uk,33,ONLINE-W,IKUN-C,gemba_esa-src:seg,18.0,0.11942976667006822,brentq
wmt24 cs-uk,wmt24,cs-uk,33,ONLINE-W,IKUN-C,metametrics_mt_mqm_hybrid_kendall-refA:seg,13.0,0.12704008316461393,brentq
wmt24 cs-uk,wmt24,cs-uk,33,ONLINE-W,IKUN-C,metametrics_mt_mqm_kendall-refA:seg,13.0,0.12704008316461393,brentq
wmt24 cs-uk,wmt24,cs-uk,33,ONLINE-W,IKUN-C,metametrics_mt_mqm_qe_kendall.seg.s-src:seg,3.0,0.0790148943909092,brentq
wmt24 cs-uk,wmt24,cs-uk,33,ONLINE-W,IKUN-C,monmonli-refA:seg,8.0,0.09740783037798219,brentq
wmt24 cs-uk,wmt24,cs-uk,33,ONLINE-W,IKUN-C,spBLEU-refA:seg,3.0,0.04481115143720841,brentq
wmt24 cs-uk,wmt24,cs-uk,31,ONLINE-W,IKUN,BERTScore-refA:seg,28.0,0.06624398754595599,brentq
wmt24 cs-uk,wmt24,cs-uk,31,ONLINE-W,IKUN,BLEU-refA:seg,23.0,0.03913660515123374,brentq
wmt24 cs-uk,wmt24,cs-uk,31,ONLINE-W,IKUN,BLEURT-20-refA:seg,29.0,0.08703000793677965,brentq
wmt24 cs-uk,wmt24,cs-uk,31,ONLINE-W,IKUN,COMET-22-refA:seg,34.0,0.082353726006436,brentq
wmt24 cs-uk,wmt24,cs-uk,31,ONLINE-W,IKUN,CometKiwi-XXL-src:seg,22.0,0.029829038545868904,brentq
wmt24 cs-uk,wmt24,cs-uk,31,ONLINE-W,IKUN,CometKiwi-src:seg,19.0,0.027635434915144717,brentq
wmt24 cs-uk,wmt24,cs-uk,31,ONLINE-W,IKUN,MetricX-24-Hybrid-QE-src:seg,22.0,0.03554205992600238,brentq
wmt24 cs-uk,wmt24,cs-uk,31,ONLINE-W,IKUN,MetricX-24-Hybrid-refA:seg,24.0,0.06720396197726566,brentq
wmt24 cs-uk,wmt24,cs-uk,31,ONLINE-W,IKUN,MetricX-24-QE-src:seg,23.0,0.039917534869015246,brentq
wmt24 cs-uk,wmt24,cs-uk,31,ONLINE-W,IKUN,MetricX-24-refA:seg,27.0,0.07624345131483073,brentq
wmt24 cs-uk,wmt24,cs-uk,31,ONLINE-W,IKUN,PrismRefMedium-refA:seg,38.0,0.1028321060771105,brentq
wmt24 cs-uk,wmt24,cs-uk,31,ONLINE-W,IKUN,PrismRefSmall-refA:seg,35.0,0.09342880539514616,brentq
wmt24 cs-uk,wmt24,cs-uk,31,ONLINE-W,IKUN,XCOMET-QE-src:seg,14.0,0.027669356061695193,brentq
wmt24 cs-uk,wmt24,cs-uk,31,ONLINE-W,IKUN,XCOMET-refA:seg,22.0,0.05907911445932951,brentq
wmt24 cs-uk,wmt24,cs-uk,31,ONLINE-W,IKUN,XLsimDA-src:seg,-4.0,0.006408285323506214,brentq
wmt24 cs-uk,wmt24,cs-uk,31,ONLINE-W,IKUN,YiSi-1-refA:seg,28.0,0.0820069376707549,brentq
wmt24 cs-uk,wmt24,cs-uk,31,ONLINE-W,IKUN,chrF-refA:seg,29.0,0.07640390262991155,brentq
wmt24 cs-uk,wmt24,cs-uk,31,ONLINE-W,IKUN,chrfS-refA:seg,30.0,0.07968685078215162,brentq
wmt24 cs-uk,wmt24,cs-uk,31,ONLINE-W,IKUN,damonmonli-refA:seg,19.0,0.06376163665135988,brentq
wmt24 cs-uk,wmt24,cs-uk,31,ONLINE-W,IKUN,gemba_esa-src:seg,35.0,0.09909732256733857,brentq
wmt24 cs-uk,wmt24,cs-uk,31,ONLINE-W,IKUN,metametrics_mt_mqm_hybrid_kendall-refA:seg,24.0,0.06826795252696666,brentq
wmt24 cs-uk,wmt24,cs-uk,31,ONLINE-W,IKUN,metametrics_mt_mqm_kendall-refA:seg,24.0,0.06826795252696666,brentq
wmt24 cs-uk,wmt24,cs-uk,31,ONLINE-W,IKUN,metametrics_mt_mqm_qe_kendall.seg.s-src:seg,17.0,0.007880762092653211,brentq
